Unique_ID,RSI_Site,Time,Vehicle_Type ,Vehicle_Occupancy,Origin_Postcode,Origin_Purpose,Destination_Postcode,Destination_Purpose,OriginX,OriginY,DestinationX,DestinationY,BlackcatOrig,BlackCatDest
18037,StNeots-RSI-5,13:00,CAR,1,PE191LJ,HOME,PE197DB,WORKPLACE (YOUR BASE),518701,260526,517292,261147,33213,33201
18038,StNeots-RSI-1,13:30,LGV,1,PE191LN,EMPLOYERS BUSINESS,MK419TG,WORKPLACE (YOUR BASE),518793,261148,507114,249751,33211,32317
18039,StNeots-RSI-1,16:30,CAR,1,PE191LN,HOME,MK428AX,HOME,518793,261148,507114,249751,33211,32317
18040,StNeots-RSI-3,10:30,CAR,2,PE191LN,HOME,PE192SA,HOME,518793,261148,507114,249751,33211,32317
18041,StNeots-RSI-3,16:30,CAR,4,PE191LN,HOME,PE192TD,WORKPLACE (YOUR BASE),518793,261148,507114,249751,33211,32317
18042,StNeots-RSI-8 E,8:00,LGV,1,PE191LP,PERSONAL BUSINESS,PE197LL,HOME,518863,261268,546152,261827,33211,32961
18043,StNeots-RSI-8 W,8:30,CAR,1,PE191LQ,PERSONAL BUSINESS,PE195DG,WORKPLACE (YOUR BASE),519469,260798,544830,254683,33221,33121
18044,StNeots-RSI-1,8:30,CAR,3,PE191LQ,HOME,PE195DX,HOME,519469,260798,544830,254683,33221,33121
18045,StNeots-RSI-4,16:00,CAR,3,PE191LQ,SCHOOL/COLLEGE/UNI,PE197FP,HOME,519469,260798,544830,254683,33221,33121
18046,StNeots-RSI-8 W,8:30,CAR,5,PE191LQ,SCHOOL/COLLEGE/UNI,PE197GG,SCHOOL/COLLEGE/UNI,519469,260798,544830,254683,33221,33121
18047,StNeots-RSI-8 W,10:30,CAR,1,PE191LQ,SCHOOL/COLLEGE/UNI,PE197LH,HOME,519469,260798,544830,254683,33221,33121
18048,StNeots-RSI-8 W,14:00,CAR,4,PE191LQ,SCHOOL/COLLEGE/UNI,PE197QR,HOME,519469,260798,544830,254683,33221,33121
18049,StNeots-RSI-8 W,15:00,CAR,4,PE191LQ,SCHOOL/COLLEGE/UNI,PE197RR,HOME,519469,260798,544830,254683,33221,33121
18050,StNeots-RSI-8 W,12:30,CAR,2,PE191LQ,SCHOOL/COLLEGE/UNI,PE198NJ,HOME,519469,260798,544830,254683,33221,33121
18051,StNeots-RSI-2,12:30,CAR,1,PE191LR,HOME,PE196SW,WORKPLACE (YOUR BASE),518868,261343,545091,258327,33211,32772
18052,StNeots-RSI-8 W,8:00,CAR,1,PE191LR,HOME,PE197GE,SOCIAL/LEISURE PURPOSES,518868,261343,545091,258327,33211,32772
18053,StNeots-RSI-8 W,9:00,CAR,1,PE191LW,HOME,MK441LQ,WORKPLACE (YOUR BASE),518807,261261,524514,270938,33211,32881
18054,StNeots-RSI-7,16:00,CAR,2,PE191LW,HOME,PE196RF,HOME,518807,261261,524514,270938,33211,32881
18055,StNeots-RSI-8 W,8:30,CAR,1,PE191LW,HOME,PE197HN,WORKPLACE (YOUR BASE),518807,261261,524514,270938,33211,32881
18056,StNeots-RSI-8 W,8:30,CAR,1,PE191LW,HOME,PE198EP,WORKPLACE (YOUR BASE),518807,261261,524514,270938,33211,32881
18057,StNeots-RSI-1,12:00,CAR,2,PE191LW,HOME,PE293FG,SHOPS,518807,261261,524514,270938,33211,32881
18058,StNeots-RSI-2,17:00,CAR,1,PE191NP,HOME,CB30AP,WORKPLACE (YOUR BASE),519712,260877,546549,255140,33211,32702
18059,StNeots-RSI-8 W,11:00,CAR,1,PE191NP,HOME,PE197GE,SOCIAL/LEISURE PURPOSES,519712,260877,546549,255140,33211,32702
18060,StNeots-RSI-8 W,9:00,CAR,1,PE191NP,HOME,PE198QA,SOCIAL/LEISURE PURPOSES,519712,260877,546549,255140,33211,32702
18061,StNeots-RSI-8 E,16:30,CAR,1,PE191NU,WORKPLACE (YOUR BASE),PE197JT,#N/A,518951,260022,524514,270938,33191,32881
18062,StNeots-RSI-8 W,15:30,CAR,1,PE191NU,WORKPLACE (YOUR BASE),PE197JT,HOME,518951,260022,524514,270938,33191,32881
18063,StNeots-RSI-1,16:00,CAR,2,PE191NU,WORKPLACE (YOUR BASE),PE292AG,EMPLOYERS BUSINESS,518951,260022,524514,270938,33191,32881
18064,StNeots-RSI-1,17:30,CAR,1,PE191NW,HOME,PE28NT,WORKPLACE (YOUR BASE),519690,260770,565229,320493,33221,60435
18065,StNeots-RSI-8 W,14:30,CAR,2,PE191NX,HOME,PE198FT,SHOPS,518971,260053,517105,260221,33191,33203
18066,StNeots-RSI-2,17:30,LGV,1,PE191PA,HOME,CB237BG,HOME,518930,260210,519787,260709,33191,33221
18067,StNeots-RSI-2,10:30,CAR,2,PE191PA,HOME,PE191QF,HOME,518930,260210,519787,260709,33191,33221
18068,StNeots-RSI-3,16:30,CAR,1,PE191PA,HOME,PE192SA,SHOPS,518930,260210,519787,260709,33191,33221
18069,StNeots-RSI-3,16:30,CAR,1,PE191PA,WORKPLACE (YOUR BASE),PE292AQ,HOME,518930,260210,519787,260709,33191,33221
18070,StNeots-RSI-3,15:00,CAR,1,PE191PA,HOME,SG188JH,SOCIAL/LEISURE PURPOSES,518930,260210,519787,260709,33191,33221
18071,StNeots-RSI-8 E,9:30,CAR,1,PE191PB,PERSONAL BUSINESS,PE191JU,HOME,518839,260009,518379,259039,33191,33184
18072,StNeots-RSI-3,14:00,CAR,1,PE191PB,HOME,PE192SA,SHOPS,518839,260009,518379,259039,33191,33184
18073,StNeots-RSI-8 W,8:00,CAR,2,PE191PE,HOME,PE191DE,WORKPLACE (YOUR BASE),518790,260114,522911,273765,33191,42871
18074,StNeots-RSI-7,15:30,CAR,1,PE191PE,HOME,PE293AE,WORKPLACE (YOUR BASE),518790,260114,522911,273765,33191,42871
18075,StNeots-RSI-3,17:30,CAR,0,PE191PF,HOME,LU55DU,PERSONAL BUSINESS,518823,260214,501954,223785,33191,60199
18076,StNeots-RSI-8 W,11:30,CAR,2,PE191PF,HOME,PE197GE,SOCIAL/LEISURE PURPOSES,518823,260214,501954,223785,33191,60199
18077,StNeots-RSI-8 W,8:00,CAR,1,PE191PG,HOME,MK443DR,WORKPLACE (YOUR BASE),518824,260350,547424,261360,33221,32732
18078,StNeots-RSI-3,11:00,CAR,2,PE191PG,HOME,PE192SA,SHOPS,518824,260350,547424,261360,33221,32732
18079,StNeots-RSI-8 W,16:30,CAR,1,PE191PG,HOME,PE280LQ,WORKPLACE (YOUR BASE),518824,260350,547424,261360,33221,32732
18080,StNeots-RSI-8 W,15:30,CAR,4,PE191PH,HOME,MK443AX,SOCIAL/LEISURE PURPOSES,518958,260318,518790,260114,33221,33191
18081,StNeots-RSI-3,17:00,CAR,1,PE191PH,SHOPS,PE191PE,HOME,518958,260318,518790,260114,33221,33191
18082,StNeots-RSI-8 W,11:30,CAR,2,PE191PH,HOME,PE198QF,PERSONAL BUSINESS,518958,260318,518790,260114,33221,33191
18083,StNeots-RSI-8 W,14:30,CAR,1,PE191PJ,SHOPS,PE197HN,SHOPS,518968,260293,517750,259951,33191,33204
18084,StNeots-RSI-8 E,10:30,CAR,1,PE191PJ,PERSONAL BUSINESS,PE197SA,HOME,518968,260293,517750,259951,33191,33204
18085,StNeots-RSI-8 W,16:00,CAR,2,PE191PJ,SOCIAL/LEISURE PURPOSES,PE197SR,HOME,518968,260293,517750,259951,33191,33204
18086,StNeots-RSI-8 W,9:30,CAR,1,PE191PJ,PERSONAL BUSINESS,PE198PT,HOME,518968,260293,517750,259951,33191,33204
18087,StNeots-RSI-3,12:00,CAR,1,PE191PL,HOME,PE192SA,SHOPS,519118,260269,518379,259039,33191,33184
18088,StNeots-RSI-3,12:00,CAR,1,PE191PP,HOME,PE192SA,SHOPS,519230,260129,548008,258702,33191,32762
18089,StNeots-RSI-3,12:00,CAR,2,PE191PP,HOME,PE192SA,SHOPS,519230,260129,548008,258702,33191,32762
18090,StNeots-RSI-3,14:30,CAR,1,PE191PP,HOME,PE192SA,SHOPS,519230,260129,548008,258702,33191,32762
18091,StNeots-RSI-3,15:30,CAR,2,PE191PP,HOME,PE192SA,SHOPS,519230,260129,548008,258702,33191,32762
18092,StNeots-RSI-8 W,9:00,CAR,1,PE191PP,HOME,PE197BA,#N/A,519230,260129,548008,258702,33191,32762
18093,StNeots-RSI-8 W,7:30,CAR,1,PE191PP,HOME,PE198ER,WORKPLACE (YOUR BASE),519230,260129,548008,258702,33191,32762
18094,StNeots-RSI-2,17:30,CAR,2,PE191PP,HOME,PE198JJ,SHOPS,519230,260129,548008,258702,33191,32762
18095,StNeots-RSI-8 W,8:30,CAR,1,PE191PR,HOME,MK441EQ,SOCIAL/LEISURE PURPOSES,518654,260138,503714,262821,33212,32403
18096,StNeots-RSI-8 W,10:00,CAR,2,PE191PR,HOME,PE192SA,HOME,518654,260138,503714,262821,33212,32403
18097,StNeots-RSI-8 W,10:00,CAR,1,PE191PR,PERSONAL BUSINESS,PE197JY,HOME,518654,260138,503714,262821,33212,32403
18098,StNeots-RSI-8 E,17:30,CAR,2,PE191PT,#N/A,PE198HE,HOME,518856,259954,524079,271744,33191,32863
18099,StNeots-RSI-8 W,7:00,CAR,1,PE191PT,HOME,PE280BX,WORKPLACE (YOUR BASE),518856,259954,524079,271744,33191,32863
18100,StNeots-RSI-8 E,12:00,LGV,2,PE191PU,HOME,HP197SG,WORKPLACE (YOUR BASE),519334,260305,480678,213278,33191,81088
18101,StNeots-RSI-8 W,14:30,CAR,1,PE191PU,HOME,PE192BB,PERSONAL BUSINESS,519334,260305,480678,213278,33191,81088
18102,StNeots-RSI-3,16:30,CAR,2,PE191PW,HOME,BN133XF,SOCIAL/LEISURE PURPOSES,519345,260247,523387,273314,33191,32863
18103,StNeots-RSI-2,18:00,CAR,1,PE191PW,HOME,MK443UP,EMPLOYERS BUSINESS,519345,260247,523387,273314,33191,32863
18104,StNeots-RSI-1,15:00,CAR,2,PE191PW,HOME,PE191PU,HOME,519345,260247,523387,273314,33191,32863
18105,StNeots-RSI-7,15:00,CAR,2,PE191PW,HOME,PE192SA,SHOPS,519345,260247,523387,273314,33191,32863
18106,StNeots-RSI-8 E,14:30,MOTORCYCLE,1,PE191PW,HOME,PE192SA,SHOPS,519345,260247,523387,273314,33191,32863
18107,StNeots-RSI-1,16:30,CAR,2,PE191PW,HOME,PE192TR,SOCIAL/LEISURE PURPOSES,519345,260247,523387,273314,33191,32863
18108,StNeots-RSI-5,17:00,CAR,1,PE191PW,HOME,PE198BB,WORKPLACE (YOUR BASE),519345,260247,523387,273314,33191,32863
18109,StNeots-RSI-3,12:30,CAR,1,PE191PW,HOME,PE198TS,SHOPS,519345,260247,523387,273314,33191,32863
18110,StNeots-RSI-1,13:30,CAR,1,PE191PW,HOME,PE284NQ,WORKPLACE (YOUR BASE),519345,260247,523387,273314,33191,32863
18111,StNeots-RSI-5,16:30,CAR,3,PE191PY,HOME,PE150QH,SHOPS,519483,260254,542082,293111,33191,60337
18112,StNeots-RSI-3,11:30,CAR,1,PE191QA,HOME,PE192SA,SHOPS,519588,260232,522110,272555,33191,32863
18113,StNeots-RSI-3,15:30,CAR,1,PE191QF,WORKPLACE (YOUR BASE),PE192SA,SHOPS,519787,260709,542683,259323,33221,32752
18114,StNeots-RSI-8 W,13:30,CAR,1,PE191QF,PERSONAL BUSINESS,PE195HP,HOME,519787,260709,542683,259323,33221,32752
18115,StNeots-RSI-8 W,16:30,CAR,1,PE191QF,WORKPLACE (YOUR BASE),PE198BU,HOME,519787,260709,542683,259323,33221,32752
18116,StNeots-RSI-8 E,18:00,CAR,2,PE191QF,PERSONAL BUSINESS,PE198EQ,HOME,519787,260709,542683,259323,33221,32752
18117,StNeots-RSI-4,18:00,CAR,1,PE191QF,AIRPORT/ FERRY TERMINAL,PE198FQ,HOME,519787,260709,542683,259323,33221,32752
18118,StNeots-RSI-8 W,18:00,CAR,1,PE191QF,AIRPORT/ FERRY TERMINAL,PE198HS,HOME,519787,260709,542683,259323,33221,32752
18119,StNeots-RSI-4,16:00,CAR,2,PE191QF,AIRPORT/ FERRY TERMINAL,PE198PH,HOME,519787,260709,542683,259323,33221,32752
18120,StNeots-RSI-8 E,9:00,CAR,1,PE191QF,AIRPORT/ FERRY TERMINAL,PE198PH,HOME,519787,260709,542683,259323,33221,32752
18121,StNeots-RSI-8 E,7:30,CAR,1,PE191QF,EMPLOYERS BUSINESS,PE198TX,HOME,519787,260709,542683,259323,33221,32752
18122,StNeots-RSI-1,16:00,CAR,3,PE191QF,SOCIAL/LEISURE PURPOSES,PE280EA,SCHOOL/COLLEGE/UNI,519787,260709,542683,259323,33221,32752
18123,StNeots-RSI-2,11:00,HGV2,1,PE191QH,WORKPLACE (YOUR BASE),CB223AB,WORKPLACE (YOUR BASE),519578,260350,530382,280370,33221,60335
18124,StNeots-RSI-1,9:30,CAR,2,PE191QH,EMPLOYERS BUSINESS,PE296NT,PERSONAL BUSINESS,519578,260350,530382,280370,33221,60335
18125,StNeots-RSI-8 W,11:00,CAR,1,PE191QN,WORKPLACE (YOUR BASE),PE195LF,HOME,519465,260169,516394,262332,33191,32938
18126,StNeots-RSI-8 W,12:00,CAR,1,PE191QN,EMPLOYERS BUSINESS,PE197DB,SOCIAL/LEISURE PURPOSES,519465,260169,516394,262332,33191,32938
18127,StNeots-RSI-8 W,12:00,CAR,2,PE191QN,WORKPLACE (YOUR BASE),PE197DB,HOTEL OR B&B,519465,260169,516394,262332,33191,32938
18128,StNeots-RSI-8 W,11:30,CAR,1,PE191QN,WORKPLACE (YOUR BASE),PE197GE,SOCIAL/LEISURE PURPOSES,519465,260169,516394,262332,33191,32938
18129,StNeots-RSI-8 W,17:30,CAR,1,PE191QN,WORKPLACE (YOUR BASE),PE197LH,HOME,519465,260169,516394,262332,33191,32938
18130,StNeots-RSI-8 E,8:00,CAR,1,PE191QS,#N/A,PE197AL,HOME,519636,260654,517578,259916,33221,33203
18131,StNeots-RSI-8 W,13:00,CAR,2,PE191QS,EMPLOYERS BUSINESS,PE198LZ,HOME,519636,260654,517578,259916,33221,33203
18132,StNeots-RSI-3,11:30,CAR,2,PE191QU,HOME,PE192SA,SHOPS,519035,260126,545894,258829,33191,32773
18133,StNeots-RSI-2,16:30,CAR,1,PE191QX,HOME,CB20QQ,PERSONAL BUSINESS,519067,260158,546549,255140,33191,32702
18134,StNeots-RSI-8 W,7:30,CAR,1,PE191QX,HOME,PE198TP,WORKPLACE (YOUR BASE),519067,260158,546549,255140,33191,32702
18135,StNeots-RSI-3,16:30,CAR,1,PE191QZ,HOME,CM31HG,WORKPLACE (YOUR BASE),519038,260231,523138,256579,33191,33241
18136,StNeots-RSI-3,8:30,CAR,1,PE191QZ,HOME,PE196UE,SOCIAL/LEISURE PURPOSES,519038,260231,523138,256579,33191,33241
18137,StNeots-RSI-5,14:30,CAR,1,PE191RA,WORKPLACE (YOUR BASE),PE198DQ,HOME,518932,261476,524024,271651,33211,32863
18138,StNeots-RSI-8 W,14:00,CAR,1,PE191RB,HOME,PE197AF,SHOPS,519032,261472,523773,273884,33211,32861
18139,StNeots-RSI-1,16:00,CAR,1,PE191RB,HOME,PE297BZ,WORKPLACE (YOUR BASE),519032,261472,523773,273884,33211,32861
18140,StNeots-RSI-7,17:30,CAR,3,PE191RB,HOME,PE297DS,EMPLOYERS BUSINESS,519032,261472,523773,273884,33211,32861
18141,StNeots-RSI-5,8:30,CAR,4,PE191RE,HOME,PE191DZ,WORKPLACE (YOUR BASE),518990,261518,518774,260794,33211,33213
18142,StNeots-RSI-1,17:00,CAR,1,PE191RF,HOME,LA95DE,PERSONAL BUSINESS,519019,261392,351519,491984,33211,10002
18143,StNeots-RSI-1,17:30,CAR,1,PE191RF,WORKPLACE (YOUR BASE),PE192RF,HOME,519019,261392,351519,491984,33211,10002
18144,StNeots-RSI-1,17:00,CAR,1,PE191RF,WORKPLACE (YOUR BASE),PE192XQ,HOME,519019,261392,351519,491984,33211,10002
18145,StNeots-RSI-8 W,18:30,CAR,1,PE191RH,HOME,CF833HX,HOTEL OR B&B,518569,260334,523513,272038,33212,32863
18146,StNeots-RSI-8 W,10:00,CAR,1,PE191RH,SHOPS,PE197LP,HOME,518569,260334,523513,272038,33212,32863
18147,StNeots-RSI-8 E,10:30,CAR,1,PE191RJ,PERSONAL BUSINESS,PE197GS,HOME,518542,260473,517750,259951,33212,33204
18148,StNeots-RSI-8 E,9:30,CAR,1,PE191RJ,SHOPS,PE197SA,HOME,518542,260473,517750,259951,33212,33204
18149,StNeots-RSI-3,16:30,CAR,1,PE191RN,HOME,PE198YL,WORKPLACE (YOUR BASE),518602,260367,548661,259146,33212,42971
18150,StNeots-RSI-4,18:00,CAR,1,PE191SA,WORKPLACE (YOUR BASE),PE198TA,HOME,519081,260360,517123,260099,33221,33203
18151,StNeots-RSI-8 W,13:00,#N/A,1,PE191SE,EMPLOYERS BUSINESS,PE195DX,EMPLOYERS BUSINESS,519146,260431,513167,264736,33221,32936
18152,StNeots-RSI-8 W,13:00,CAR,3,PE191SE,HOME,PE197JZ,SOCIAL/LEISURE PURPOSES,519146,260431,513167,264736,33221,32936
18153,StNeots-RSI-8 W,13:30,#N/A,1,PE191SF,HOME,PE280JG,SOCIAL/LEISURE PURPOSES,519116,260482,523917,272925,33221,32863
18154,StNeots-RSI-8 W,7:30,CAR,1,PE191SG,HOME,MK417PZ,WORKPLACE (YOUR BASE),519101,260539,523272,272823,33221,32863
18155,StNeots-RSI-1,12:30,CAR,3,PE191SG,HOME,PE191SJ,HOME,519101,260539,523272,272823,33221,32863
18156,StNeots-RSI-8 W,8:00,CAR,1,PE191SG,HOME,PE192AW,WORKPLACE (YOUR BASE),519101,260539,523272,272823,33221,32863
18157,StNeots-RSI-8 W,18:30,CAR,2,PE191SG,HOME,PE197AX,PERSONAL BUSINESS,519101,260539,523272,272823,33221,32863
18158,StNeots-RSI-8 W,8:30,CAR,1,PE191SG,HOME,PE198JH,WORKPLACE (YOUR BASE),519101,260539,523272,272823,33221,32863
18159,StNeots-RSI-1,9:00,CAR,1,PE191SG,HOME,PE296NT,HOME,519101,260539,523272,272823,33221,32863
18160,StNeots-RSI-6,11:00,CAR,1,PE191SL,HOME,PE196XN,SOCIAL/LEISURE PURPOSES,519251,260658,520713,256584,33213,33235
18161,StNeots-RSI-8 W,9:00,CAR,1,PE191SR,HOME,PE198TR,EMPLOYERS BUSINESS,519347,260369,516718,258399,33221,33176
18162,StNeots-RSI-3,10:00,CAR,1,PE191SS,HOME,PE192SA,HOME,519285,260476,531786,273022,33221,32841
18163,StNeots-RSI-8 W,8:00,CAR,1,PE191ST,HOME,MK402SY,WORKPLACE (YOUR BASE),519226,260473,525044,272372,33221,32862
18164,StNeots-RSI-8 W,13:00,CAR,2,PE191ST,HOME,PE192ST,HOME,519226,260473,525044,272372,33221,32862
18165,StNeots-RSI-3,14:00,CAR,1,PE191ST,HOME,PE291XL,WORKPLACE (YOUR BASE),519226,260473,525044,272372,33221,32862
18166,StNeots-RSI-8 E,15:00,CAR,2,PE191SU,SCHOOL/COLLEGE/UNI,PE197QR,HOME,519312,260602,517193,260977,33213,33202
18167,StNeots-RSI-3,8:00,CAR,2,PE191TA,HOME,PE196EG,WORKPLACE (YOUR BASE),519377,260592,518730,262522,33213,32904
18168,StNeots-RSI-3,10:30,CAR,1,PE191TA,HOME,PE198JJ,EMPLOYERS BUSINESS,519377,260592,518730,262522,33213,32904
18169,StNeots-RSI-3,11:00,CAR,1,PE191TD,PERSONAL BUSINESS,PE198JJ,HOME,519327,260694,516791,258216,33213,33176
18170,StNeots-RSI-3,16:30,CAR,3,PE191TF,SCHOOL/COLLEGE/UNI,PE192SA,SOCIAL/LEISURE PURPOSES,519406,260747,523370,272820,33213,32863
18171,StNeots-RSI-8 W,16:30,CAR,2,PE191TF,SOCIAL/LEISURE PURPOSES,PE197GZ,HOME,519406,260747,523370,272820,33213,32863
18172,StNeots-RSI-8 W,16:30,CAR,1,PE191TF,SOCIAL/LEISURE PURPOSES,PE197RJ,HOME,519406,260747,523370,272820,33213,32863
18173,StNeots-RSI-8 W,16:00,CAR,1,PE191TH,SOCIAL/LEISURE PURPOSES,PE197RG,HOME,519566,260985,523350,272592,33221,32863
18174,StNeots-RSI-8 W,14:30,CAR,1,PE191TH,HOME,PE197RU,SOCIAL/LEISURE PURPOSES,519566,260985,523350,272592,33221,32863
18175,StNeots-RSI-7,11:30,CAR,1,PE191TH,HOME,PE296HQ,PERSONAL BUSINESS,519566,260985,523350,272592,33221,32863
18176,StNeots-RSI-8 W,8:30,LGV,1,PE191TJ,HOME,PE197RQ,EMPLOYERS BUSINESS,519665,260915,517678,260347,33221,33202
18177,StNeots-RSI-3,9:00,LGV,1,PE191TL,EMPLOYERS BUSINESS,MK419TG,WORKPLACE (YOUR BASE),519589,261005,545551,256731,33211,33132
18178,StNeots-RSI-4,15:00,CAR,1,PE191TL,WORKPLACE (YOUR BASE),PE197SL,HOME,519589,261005,545551,256731,33211,33132
18179,StNeots-RSI-3,14:00,CAR,2,PE191TN,HOME,PE192SA,SHOPS,519673,261110,518379,259039,33211,33184
18180,StNeots-RSI-4,17:00,CAR,1,PE191TP,WORKPLACE (YOUR BASE),PE191LW,HOME,519690,260985,518807,261261,33211,33211
18181,StNeots-RSI-1,9:30,CAR,1,PE191TQ,HOME,PE196EN,PERSONAL BUSINESS,519626,260841,518503,262958,33221,32904
18182,StNeots-RSI-8 W,11:30,CAR,1,PE191TR,HOME,PE198TH,PERSONAL BUSINESS,519634,261056,516665,259068,33211,33173
18183,StNeots-RSI-1,9:00,LGV,1,PE191TS,HOME,PE196EH,#N/A,519797,261030,518312,262303,33211,32903
18184,StNeots-RSI-8 W,8:00,CAR,1,PE191TS,HOME,PE198EW,WORKPLACE (YOUR BASE),519797,261030,518312,262303,33211,32903
18185,StNeots-RSI-8 W,8:00,CAR,1,PE191TW,HOME,NN81BN,EMPLOYERS BUSINESS,519767,261065,546549,255140,33211,32702
18186,StNeots-RSI-3,15:30,CAR,2,PE191TW,HOME,PE192SA,SHOPS,519767,261065,546549,255140,33211,32702
18187,StNeots-RSI-1,17:30,CAR,2,PE191TW,HOME,PE296XY,WORKPLACE (YOUR BASE),519767,261065,546549,255140,33211,32702
18188,StNeots-RSI-6,15:30,CAR,1,PE191TW,HOME,SG193LE,WORKPLACE (YOUR BASE),519767,261065,546549,255140,33211,32702
18189,StNeots-RSI-3,17:00,CAR,1,PE191TX,WORKPLACE (YOUR BASE),PE192GA,HOME,519509,260693,518018,258748,33221,33184
18190,StNeots-RSI-1,13:00,CAR,1,PE191TY,HOME,PE192SA,SHOPS,519442,260528,522564,272105,33221,32863
18191,StNeots-RSI-2,12:00,CAR,2,PE191TY,HOME,PE192SA,HOME,519442,260528,522564,272105,33221,32863
18192,StNeots-RSI-3,12:00,CAR,2,PE191TY,HOME,PE192SA,SHOPS,519442,260528,522564,272105,33221,32863
18193,StNeots-RSI-8 W,8:00,CAR,1,PE191TY,HOME,PE198ET,WORKPLACE (YOUR BASE),519442,260528,522564,272105,33221,32863
18194,StNeots-RSI-7,16:30,CAR,1,PE191TY,HOME,PE22EA,WORKPLACE (YOUR BASE),519442,260528,522564,272105,33221,32863
18195,StNeots-RSI-1,16:00,CAR,1,PE191TY,HOME,PE991AG,WORKPLACE (YOUR BASE),519442,260528,522564,272105,33221,32863
18196,StNeots-RSI-3,16:00,CAR,2,PE191TY,HOME,SG14AB,PERSONAL BUSINESS,519442,260528,522564,272105,33221,32863
18197,StNeots-RSI-2,11:30,CAR,1,PE191UA,HOME,PE192RN,PERSONAL BUSINESS,519364,260497,518703,258384,33213,33185
18198,StNeots-RSI-8 W,9:00,CAR,1,PE191UA,HOME,PE192SA,SHOPS,519364,260497,518703,258384,33213,33185
18199,StNeots-RSI-7,14:00,CAR,2,PE191UB,HOME,PE195RH,SOCIAL/LEISURE PURPOSES,519410,260378,521902,266601,33221,32918
18200,StNeots-RSI-8 W,12:00,CAR,2,PE191UB,HOME,PE197DB,SOCIAL/LEISURE PURPOSES,519410,260378,521902,266601,33221,32918
18201,StNeots-RSI-2,17:00,CAR,1,PE191UE,HOME,CB21LS,WORKPLACE (YOUR BASE),519509,261306,528885,285116,33211,60304
18202,StNeots-RSI-3,10:00,CAR,1,PE191UE,HOME,PE192SA,SHOPS,519509,261306,528885,285116,33211,60304
18203,StNeots-RSI-1,12:00,CAR,1,PE191UE,HOME,PE195LF,SOCIAL/LEISURE PURPOSES,519509,261306,528885,285116,33211,60304
18204,StNeots-RSI-8 W,11:30,CAR,1,PE191UE,HOME,PE198EQ,SHOPS,519509,261306,528885,285116,33211,60304
18205,StNeots-RSI-3,16:30,CAR,2,PE191UE,HOME,SG52BL,SOCIAL/LEISURE PURPOSES,519509,261306,528885,285116,33211,60304
18206,StNeots-RSI-3,9:30,CAR,1,PE191UF,HOME,PE192SA,SHOPS,519745,261214,523974,271909,33211,32863
18207,StNeots-RSI-7,15:30,CAR,1,PE191UF,HOME,PE192SA,SHOPS,519745,261214,523974,271909,33211,32863
18208,StNeots-RSI-6,11:30,CAR,1,PE191UF,HOME,PE196XW,SOCIAL/LEISURE PURPOSES,519745,261214,523974,271909,33211,32863
18209,StNeots-RSI-1,14:00,CAR,2,PE191UF,HOME,PE293FG,SHOPS,519745,261214,523974,271909,33211,32863
18210,StNeots-RSI-3,10:30,CAR,3,PE191UF,HOME,PE296DA,SHOPS,519745,261214,523974,271909,33211,32863
18211,StNeots-RSI-3,8:30,CAR,1,PE191UH,HOME,MK430NN,WORKPLACE (YOUR BASE),519841,261188,518379,259039,33211,33184
18212,StNeots-RSI-2,16:00,CAR,1,PE191UH,HOME,PE192SA,SHOPS,519841,261188,518379,259039,33211,33184
18213,StNeots-RSI-3,9:00,CAR,2,PE191UH,HOME,PE192SA,SHOPS,519841,261188,518379,259039,33211,33184
18214,StNeots-RSI-3,16:30,CAR,1,PE191UH,HOME,PE196RE,WORKPLACE (YOUR BASE),519841,261188,518379,259039,33211,33184
18215,StNeots-RSI-8 E,13:00,CAR,1,PE191UJ,EMPLOYERS BUSINESS,PE195DQ,HOME,519705,261294,522564,272105,33211,32863
18216,StNeots-RSI-1,8:30,CAR,4,PE191UJ,HOME,PE197GG,SCHOOL/COLLEGE/UNI,519705,261294,522564,272105,33211,32863
18217,StNeots-RSI-8 W,9:30,CAR,1,PE191UJ,HOME,PE198EQ,SHOPS,519705,261294,522564,272105,33211,32863
18218,StNeots-RSI-8 W,17:30,CAR,2,PE191UJ,HOME,PE198HP,SOCIAL/LEISURE PURPOSES,519705,261294,522564,272105,33211,32863
18219,StNeots-RSI-8 W,7:00,CAR,1,PE191UJ,HOME,PE280LW,WORKPLACE (YOUR BASE),519705,261294,522564,272105,33211,32863
18220,StNeots-RSI-2,16:30,CAR,2,PE191UQ,HOME,PE12JA,SHOPS,519831,261261,522689,271503,33211,32863
18221,StNeots-RSI-8 W,8:00,CAR,1,PE191UQ,HOME,PE197GE,WORKPLACE (YOUR BASE),519831,261261,522689,271503,33211,32863
18222,StNeots-RSI-4,16:30,CAR,2,PE191UQ,HOME,PE198HQ,PERSONAL BUSINESS,519831,261261,522689,271503,33211,32863
18223,StNeots-RSI-8 W,17:00,CAR,1,PE192AF,WORKPLACE (YOUR BASE),PE192XJ,EMPLOYERS BUSINESS,518239,260189,530305,272545,33212,32841
18224,StNeots-RSI-8 W,10:30,CAR,2,PE192AF,HOME,PE198BB,PERSONAL BUSINESS,518239,260189,530305,272545,33212,32841
18225,StNeots-RSI-8 W,10:00,CAR,2,PE192AF,SOCIAL/LEISURE PURPOSES,PE198JQ,HOME,518239,260189,530305,272545,33212,32841
